Year,Series,Land der Staatsangehörigkeit,Geschlecht,Units,GeoCode,Value
2014,Alle Länder,Georgien,männlich,Anzahl,W430,818.0
2014,Alle Länder,Algerien,männlich,Anzahl,W221,819.0
2014,Alle Länder,Tunesien,weiblich,Anzahl,W285,822.0
2014,Alle Länder,Ghana,männlich,Anzahl,W238,832.0
2014,Alle Länder,Kolumbien,ingesamt,Anzahl,W349,836.0
2014,Alle Länder,Dänemark,weiblich,Anzahl,W126,857.0
2014,Alle Länder,Marokko,männlich,Anzahl,W252,866.0
2014,Alle Länder,Georgien,weiblich,Anzahl,W430,891.0
2014,Alle Länder,"Serbien u. Montenegro, ex Jugoslawien",weiblich,Anzahl,W132,895.0
2014,Alle Länder,Brasilien,männlich,Anzahl,W327,901.0
2014,Alle Länder,Somalia,männlich,Anzahl,W273,904.0
2014,Alle Länder,Kanada,ingesamt,Anzahl,W348,917.0
2014,Alle Länder,Ghana,weiblich,Anzahl,W238,925.0
2014,Alle Länder,Übriges Afrika,weiblich,Anzahl,W299,932.0
2014,Alle Länder,"Moldau, Republik",ingesamt,Anzahl,W146,934.0
2014,Alle Länder,Australien und Ozeanien,ingesamt,Anzahl,0,969.0
2014,Alle Länder,"Serbien u. Montenegro, ex Jugoslawien",männlich,Anzahl,W132,972.0
2014,Alle Länder,Slowakei,männlich,Anzahl,W155,977.0
2014,Alle Länder,Kamerun,ingesamt,Anzahl,W262,980.0
2014,Alle Länder,Übriges Amerika,ingesamt,Anzahl,W399,983.0
2014,Alle Länder,Schweiz,männlich,Anzahl,W158,1003.0
2014,Alle Länder,Finnland,ingesamt,Anzahl,W128,1010.0
2014,Alle Länder,Nigeria,männlich,Anzahl,W232,1019.0
2014,Alle Länder,Eritrea,männlich,Anzahl,W224,1028.0
2014,Alle Länder,Staatenlos,männlich,Anzahl,W997,1053.0
2014,Alle Länder,Algerien,ingesamt,Anzahl,W221,1056.0
2014,Alle Länder,Armenien,ingesamt,Anzahl,W422,1073.0
2014,Alle Länder,Tschechische Republik,weiblich,Anzahl,W164,1081.0
2014,Alle Länder,Philippinen,weiblich,Anzahl,W462,1086.0
2014,Alle Länder,Ägypten,ingesamt,Anzahl,W287,1100.0
2014,Alle Länder,Indonesien,ingesamt,Anzahl,W437,1100.0
2014,Alle Länder,Übriges Afrika,männlich,Anzahl,W299,1103.0
2014,Alle Länder,Sudan (ab 2011),männlich,Anzahl,W277,1117.0
2014,Alle Länder,Belgien,ingesamt,Anzahl,W124,1149.0
2014,Alle Länder,Slowakei,weiblich,Anzahl,W155,1150.0
2014,Alle Länder,"Korea, Republik",ingesamt,Anzahl,W467,1182.0
2014,Alle Länder,Schweiz,weiblich,Anzahl,W158,1196.0
2014,Alle Länder,Japan,ingesamt,Anzahl,W442,1243.0
2014,Alle Länder,Weißrußland (Belarus),weiblich,Anzahl,W169,1248.0
2014,Alle Länder,Sudan (ab 2011),ingesamt,Anzahl,W277,1274.0
2014,Alle Länder,Somalia,ingesamt,Anzahl,W273,1303.0
2014,Alle Länder,Albanien,weiblich,Anzahl,W121,1310.0
2014,Alle Länder,Philippinen,ingesamt,Anzahl,W462,1344.0
2014,Alle Länder,Mexiko,ingesamt,Anzahl,W353,1352.0
2014,Alle Länder,Eritrea,ingesamt,Anzahl,W224,1356.0
2014,Alle Länder,Aserbaidschan,ingesamt,Anzahl,W425,1363.0
2014,Alle Länder,Sri Lanka,ingesamt,Anzahl,W431,1370.0
2014,Alle Länder,Schweden,ingesamt,Anzahl,W157,1374.0
2014,Alle Länder,Übriges Asien,weiblich,Anzahl,W499,1402.0
2014,Alle Länder,Übriges Asien,männlich,Anzahl,W499,1426.0
2014,Alle Länder,Indien,weiblich,Anzahl,W436,1433.0
2014,Alle Länder,Dänemark,ingesamt,Anzahl,W126,1440.0
2014,Alle Länder,Pakistan,männlich,Anzahl,W461,1454.0
2014,Alle Länder,Marokko,ingesamt,Anzahl,W252,1461.0
2014,Alle Länder,Nigeria,ingesamt,Anzahl,W232,1536.0
2014,Alle Länder,Albanien,männlich,Anzahl,W121,1538.0
2014,Alle Länder,Tunesien,männlich,Anzahl,W285,1589.0
2014,Alle Länder,Brasilien,weiblich,Anzahl,W327,1638.0
2014,Alle Länder,Georgien,ingesamt,Anzahl,W430,1709.0
2014,Alle Länder,Weißrußland (Belarus),ingesamt,Anzahl,W169,1721.0
2014,Alle Länder,Ghana,ingesamt,Anzahl,W238,1757.0
2014,Alle Länder,Montenegro,weiblich,Anzahl,W140,1785.0
2014,Alle Länder,Tschechische Republik,ingesamt,Anzahl,W164,1811.0
2014,Alle Länder,Staatenlos,ingesamt,Anzahl,W997,1814.0
2014,Alle Länder,Afghanistan,weiblich,Anzahl,W423,1822.0
2014,Alle Länder,Lettland,weiblich,Anzahl,W139,1845.0
2014,Alle Länder,"Serbien u. Montenegro, ex Jugoslawien",ingesamt,Anzahl,W132,1867.0
2014,Alle Länder,Montenegro,männlich,Anzahl,W140,1932.0
2014,Alle Länder,Mazedonien,weiblich,Anzahl,W144,1966.0
2014,Alle Länder,Lettland,männlich,Anzahl,W139,1999.0
2014,Alle Länder,Frankreich,männlich,Anzahl,W129,2019.0
2014,Alle Länder,Übriges Afrika,ingesamt,Anzahl,W299,2035.0
2014,Alle Länder,Mazedonien,männlich,Anzahl,W144,2094.0
2014,Alle Länder,Slowakei,ingesamt,Anzahl,W155,2127.0
2014,Alle Länder,Indien,männlich,Anzahl,W436,2170.0
2014,Alle Länder,Litauen,männlich,Anzahl,W142,2180.0
2014,Alle Länder,Pakistan,ingesamt,Anzahl,W461,2191.0
2014,Alle Länder,Schweiz,ingesamt,Anzahl,W158,2199.0
2014,Alle Länder,Kasachstan,männlich,Anzahl,W444,2231.0
2014,Alle Länder,"Iran, Islam. Republik",weiblich,Anzahl,W439,2307.0
2014,Alle Länder,Vereinigte Staaten,weiblich,Anzahl,W368,2321.0
2014,Alle Länder,Ungeklärt ,weiblich,Anzahl,W998,2384.0
2014,Alle Länder,Tunesien,ingesamt,Anzahl,W285,2411.0
2014,Alle Länder,Frankreich,weiblich,Anzahl,W129,2443.0
2014,Alle Länder,Vereinigte Staaten,männlich,Anzahl,W368,2467.0
2014,Alle Länder,Libanon,weiblich,Anzahl,W451,2510.0
2014,Alle Länder,Brasilien,ingesamt,Anzahl,W327,2539.0
2014,Alle Länder,Kasachstan,weiblich,Anzahl,W444,2582.0
2014,Alle Länder,Ungarn,weiblich,Anzahl,W165,2595.0
2014,Alle Länder,Afghanistan,männlich,Anzahl,W423,2697.0
2014,Alle Länder,Übriges Asien,ingesamt,Anzahl,W499,2828.0
2014,Alle Länder,Albanien,ingesamt,Anzahl,W121,2848.0
2014,Alle Länder,Litauen,weiblich,Anzahl,W142,2867.0
2014,Alle Länder,"Iran, Islam. Republik",männlich,Anzahl,W439,3041.0
2014,Alle Länder,Österreich,weiblich,Anzahl,W151,3060.0
2014,Alle Länder,Bosnien-Herzegowina,weiblich,Anzahl,W122,3064.0
2014,Alle Länder,Libanon,männlich,Anzahl,W451,3257.0
2014,Alle Länder,Vereinigtes Königreich und Nordirland,weiblich,Anzahl,W168,3261.0
2014,Alle Länder,Ungeklärt ,männlich,Anzahl,W998,3370.0
2014,Alle Länder,Bosnien-Herzegowina,männlich,Anzahl,W122,3387.0
2014,Alle Länder,Kroatien,weiblich,Anzahl,W130,3425.0
2014,Alle Länder,Österreich,männlich,Anzahl,W151,3450.0
2014,Alle Länder,Indien,ingesamt,Anzahl,W436,3603.0
2014,Alle Länder,China,weiblich,Anzahl,W479,3692.0
2014,Alle Länder,Montenegro,ingesamt,Anzahl,W140,3717.0
2014,Alle Länder,Thailand,weiblich,Anzahl,W476,3724.0
2014,Alle Länder,Ukraine,männlich,Anzahl,W166,3737.0
2014,Ukraine,,männlich,Anzahl,,3737.0
2014,Alle Länder,China,männlich,Anzahl,W479,3795.0
2014,Alle Länder,Vietnam,männlich,Anzahl,W432,3809.0
2014,Alle Länder,Lettland,ingesamt,Anzahl,W139,3844.0
2014,Alle Länder,Portugal,weiblich,Anzahl,W153,3884.0
2014,Alle Länder,Kroatien,männlich,Anzahl,W130,4004.0
2014,Alle Länder,Mazedonien,ingesamt,Anzahl,W144,4060.0
2014,Alle Länder,Thailand,ingesamt,Anzahl,W476,4158.0
2014,Alle Länder,Vietnam,weiblich,Anzahl,W432,4242.0
2014,Alle Länder,Frankreich,ingesamt,Anzahl,W129,4462.0
2014,Alle Länder,Afghanistan,ingesamt,Anzahl,W423,4519.0
2014,Alle Länder,Irak,weiblich,Anzahl,W438,4546.0
2014,Alle Länder,Portugal,männlich,Anzahl,W153,4698.0
2014,Alle Länder,Vereinigte Staaten,ingesamt,Anzahl,W368,4788.0
2014,Alle Länder,Kasachstan,ingesamt,Anzahl,W444,4813.0
2014,Alle Länder,Ungarn,männlich,Anzahl,W165,4908.0
2014,Alle Länder,Litauen,ingesamt,Anzahl,W142,5047.0
2014,Alle Länder,Spanien,weiblich,Anzahl,W161,5190.0
2014,Alle Länder,"Iran, Islam. Republik",ingesamt,Anzahl,W439,5348.0
2014,Alle Länder,Irak,männlich,Anzahl,W438,5530.0
2014,Alle Länder,Bulgarien,weiblich,Anzahl,W125,5675.0
2014,Alle Länder,Spanien,männlich,Anzahl,W161,5752.0
2014,Alle Länder,Ungeklärt ,ingesamt,Anzahl,W998,5754.0
2014,Alle Länder,Libanon,ingesamt,Anzahl,W451,5767.0
2014,Alle Länder,Amerika insgesamt,männlich,Anzahl,0,6214.0
2014,Alle Länder,Bosnien-Herzegowina,ingesamt,Anzahl,W122,6451.0
2014,Alle Länder,Ukraine,weiblich,Anzahl,W166,6463.0
2014,Ukraine,,weiblich,Anzahl,,6463.0
2014,Alle Länder,Österreich,ingesamt,Anzahl,W151,6510.0
2014,Alle Länder,Kosovo,weiblich,Anzahl,W150,6870.0
2014,Alle Länder,Vereinigtes Königreich und Nordirland,männlich,Anzahl,W168,6896.0
2014,Alle Länder,Kosovo,männlich,Anzahl,W150,7104.0
2014,Alle Länder,Griechenland,weiblich,Anzahl,W134,7264.0
2014,Alle Länder,"Syrien, Arabische Republik",weiblich,Anzahl,W475,7303.0
2014,Alle Länder,Russische Föderation,männlich,Anzahl,W160,7322.0
2014,Alle Länder,Bulgarien,männlich,Anzahl,W125,7331.0
2014,Alle Länder,Kroatien,ingesamt,Anzahl,W130,7429.0
2014,Alle Länder,China,ingesamt,Anzahl,W479,7487.0
2014,Alle Länder,Ungarn,ingesamt,Anzahl,W165,7503.0
2014,Alle Länder,Afrika insgesamt,weiblich,Anzahl,0,7544.0
2014,Alle Länder,Amerika insgesamt,weiblich,Anzahl,0,7801.0
2014,Alle Länder,Vietnam,ingesamt,Anzahl,W432,8051.0
2014,Alle Länder,Rumänien,weiblich,Anzahl,W154,8435.0
2014,Alle Länder,Portugal,ingesamt,Anzahl,W153,8582.0
2014,Alle Länder,Serbien (ohne Kosovo) ab 2008,männlich,Anzahl,W170,9285.0
2014,Alle Länder,Serbien (ohne Kosovo) ab 2008,weiblich,Anzahl,W170,9311.0
2014,Alle Länder,Griechenland,männlich,Anzahl,W134,9631.0
2014,Alle Länder,"Syrien, Arabische Republik",männlich,Anzahl,W475,9710.0
2014,Alle Länder,Italien,weiblich,Anzahl,W137,9786.0
2014,Alle Länder,Irak,ingesamt,Anzahl,W438,10076.0
2014,Alle Länder,Vereinigtes Königreich und Nordirland,ingesamt,Anzahl,W168,10157.0
2014,Alle Länder,Ukraine,ingesamt,Anzahl,W166,10200.0
2014,Ukraine,,insgesamt,Anzahl,,10200.0
2014,Alle Länder,Spanien,ingesamt,Anzahl,W161,10942.0
2014,Alle Länder,Russische Föderation,weiblich,Anzahl,W160,12272.0
2014,Alle Länder,Bulgarien,ingesamt,Anzahl,W125,13006.0
2014,Alle Länder,Niederlande,weiblich,Anzahl,W148,13240.0
2014,Alle Länder,Afrika insgesamt,männlich,Anzahl,0,13269.0
2014,Alle Länder,Rumänien,männlich,Anzahl,W154,13458.0
2014,Alle Länder,Kosovo,ingesamt,Anzahl,W150,13974.0
2014,Alle Länder,Amerika insgesamt,ingesamt,Anzahl,0,14015.0
2014,Alle Länder,Italien,männlich,Anzahl,W137,15987.0
2014,Alle Länder,Griechenland,ingesamt,Anzahl,W134,16895.0
2014,Alle Länder,Niederlande,männlich,Anzahl,W148,16992.0
2014,Alle Länder,"Syrien, Arabische Republik",ingesamt,Anzahl,W475,17013.0
2014,Top 8 Asylherkunftsländer,,weiblich,Anzahl,,17959.0
2014,Alle Länder,Serbien (ohne Kosovo) ab 2008,ingesamt,Anzahl,W170,18596.0
2014,Alle Länder,Russische Föderation,ingesamt,Anzahl,W160,19594.0
2014,Alle Länder,Afrika insgesamt,ingesamt,Anzahl,0,20813.0
2014,Alle Länder,Rumänien,ingesamt,Anzahl,W154,21893.0
2014,Top 8 Asylherkunftsländer,,männlich,Anzahl,,25383.0
2014,Alle Länder,Italien,ingesamt,Anzahl,W137,25773.0
2014,Alle Länder,Niederlande,ingesamt,Anzahl,W148,30232.0
2014,Alle Länder,Polen,weiblich,Anzahl,W152,33927.0
2014,Alle Länder,Polen,männlich,Anzahl,W152,41233.0
2014,Top 8 Asylherkunftsländer,,insgesamt,Anzahl,,43342.0
2014,Alle Länder,Asien insgesamt,weiblich,Anzahl,0,43635.0
2014,Alle Länder,Türkei,weiblich,Anzahl,W163,45110.0
2014,Alle Länder,Asien insgesamt,männlich,Anzahl,0,45531.0
2014,Alle Länder,Türkei,männlich,Anzahl,W163,47161.0
2014,Alle Länder,Polen,ingesamt,Anzahl,W152,75160.0
2014,Alle Länder,Asien insgesamt,ingesamt,Anzahl,0,89166.0
2014,Alle Länder,Türkei,ingesamt,Anzahl,W163,92271.0
2014,Alle Länder,Europa insgesamt,weiblich,Anzahl,0,205975.0
2014,Alle Länder,Europa insgesamt,männlich,Anzahl,0,232437.0
2014,Alle Länder,Ausländer:innen insgesamt,weiblich,Anzahl,W9999,268550.0
2014,Alle Länder,Ausländer:innen insgesamt,männlich,Anzahl,W9999,302438.0
2014,Alle Länder,Europa insgesamt,ingesamt,Anzahl,0,438412.0
2014,Alle Länder,Ausländer:innen insgesamt,ingesamt,Anzahl,W9999,570988.0
2013,Alle Länder,Andorra,ingesamt,Anzahl,W123,
2013,Alle Länder,Liechtenstein,ingesamt,Anzahl,W141,
2013,Alle Länder,San Marino,ingesamt,Anzahl,W156,
2013,Alle Länder,Vatikanstadt,ingesamt,Anzahl,W167,
2013,Alle Länder,Britisch abhängige Gebiete in Europa,ingesamt,Anzahl,W195,
2013,Alle Länder,Lesotho,ingesamt,Anzahl,W226,
2013,Alle Länder,Botsuana,ingesamt,Anzahl,W227,
2013,Alle Länder,Dschibuti,ingesamt,Anzahl,W230,
2013,Alle Länder,Simbabwe,ingesamt,Anzahl,W233,
2013,Alle Länder,Gabun,ingesamt,Anzahl,W236,
2013,Alle Länder,Mauretanien,ingesamt,Anzahl,W239,
2013,Alle Länder,Kap Verde,ingesamt,Anzahl,W242,
2013,Alle Länder,Komoren,ingesamt,Anzahl,W244,
2013,Alle Länder,Kongo,ingesamt,Anzahl,W245,
2013,Alle Länder,Libysch-Arabische Dschamahirija,ingesamt,Anzahl,W248,
2013,Alle Länder,Madagaskar,ingesamt,Anzahl,W249,
2013,Alle Länder,Mali,ingesamt,Anzahl,W251,
2013,Alle Länder,Mauritius,ingesamt,Anzahl,W253,
2013,Alle Länder,Mosambik,ingesamt,Anzahl,W254,
2013,Alle Länder,Niger,ingesamt,Anzahl,W255,
2013,Alle Länder,Malawi,ingesamt,Anzahl,W256,
2013,Alle Länder,Sambia,ingesamt,Anzahl,W257,
2013,Alle Länder,Guinea-Bissau,ingesamt,Anzahl,W259,
2013,Alle Länder,Guinea,ingesamt,Anzahl,W261,
2013,Alle Länder,Ruanda,ingesamt,Anzahl,W265,
2013,Alle Länder,Namibia,ingesamt,Anzahl,W267,
2013,Alle Länder,Sao Tome und Principe,ingesamt,Anzahl,W268,
2013,Alle Länder,Seychellen,ingesamt,Anzahl,W271,
2013,Alle Länder,Äquatorialguinea,ingesamt,Anzahl,W274,
2013,Alle Länder,Swasiland,ingesamt,Anzahl,W281,
2013,Alle Länder,"Tansania, Vereinigte Republik",ingesamt,Anzahl,W282,
2013,Alle Länder,Tschad,ingesamt,Anzahl,W284,
2013,Alle Länder,Uganda,ingesamt,Anzahl,W286,
2013,Alle Länder,Zentralafrikanische Republik,ingesamt,Anzahl,W289,
2013,Alle Länder,Burundi,ingesamt,Anzahl,W291,
2013,Alle Länder,Antigua und Barbuda,ingesamt,Anzahl,W320,
2013,Alle Länder,Barbados,ingesamt,Anzahl,W322,
2013,Alle Länder,Bahamas,ingesamt,Anzahl,W324,
2013,Alle Länder,Guyana,ingesamt,Anzahl,W328,
2013,Alle Länder,Belize,ingesamt,Anzahl,W330,
2013,Alle Länder,Dominica,ingesamt,Anzahl,W333,
2013,Alle Länder,Costa Rica,ingesamt,Anzahl,W334,
2013,Alle Länder,Ecuador,ingesamt,Anzahl,W336,
2013,Alle Länder,El Salvador,ingesamt,Anzahl,W337,
2013,Alle Länder,Grenada,ingesamt,Anzahl,W340,
2013,Alle Länder,Guatemala,ingesamt,Anzahl,W345,
2013,Alle Länder,Haiti,ingesamt,Anzahl,W346,
2013,Alle Länder,Honduras,ingesamt,Anzahl,W347,
2013,Alle Länder,Nicaragua,ingesamt,Anzahl,W354,
2013,Alle Länder,Jamaika,ingesamt,Anzahl,W355,
2013,Alle Länder,Panama,ingesamt,Anzahl,W357,
2013,Alle Länder,Paraguay,ingesamt,Anzahl,W359,
2013,Alle Länder,Suriname,ingesamt,Anzahl,W364,
2013,Alle Länder,Uruguay,ingesamt,Anzahl,W365,
2013,Alle Länder,St. Lucia,ingesamt,Anzahl,W366,
2013,Alle Länder,St. Vincent und die Grenadinen,ingesamt,Anzahl,W369,
2013,Alle Länder,St. Kitts und Nevis,ingesamt,Anzahl,W370,
2013,Alle Länder,Trinidad und Tobago,ingesamt,Anzahl,W371,
2013,Alle Länder,Hongkong,ingesamt,Anzahl,W411,
2013,Alle Länder,Jemen,ingesamt,Anzahl,W421,
2013,Alle Länder,Bahrain,ingesamt,Anzahl,W424,
2013,Alle Länder,Bhutan,ingesamt,Anzahl,W426,
2013,Alle Länder,Myanmar,ingesamt,Anzahl,W427,
2013,Alle Länder,Brunei Darussalam,ingesamt,Anzahl,W429,
2013,Alle Länder,"Korea, Demokratische Volksrepublik",ingesamt,Anzahl,W434,
2013,Alle Länder,"Jemen, Demokratische Volksrepublik",ingesamt,Anzahl,W443,
2013,Alle Länder,Kambodscha,ingesamt,Anzahl,W446,
2013,Alle Länder,Katar,ingesamt,Anzahl,W447,
2013,Alle Länder,Kuwait,ingesamt,Anzahl,W448,
2013,Alle Länder,"Laos, Dem. Volksrepublik",ingesamt,Anzahl,W449,
2013,Alle Länder,Kirgisistan,ingesamt,Anzahl,W450,
2013,Alle Länder,Malediven,ingesamt,Anzahl,W454,
2013,Alle Länder,Oman,ingesamt,Anzahl,W456,
2013,Alle Länder,Mongolei,ingesamt,Anzahl,W457,
2013,Alle Länder,Vereinigte Arabische Emirate,ingesamt,Anzahl,W469,
2013,Alle Länder,Tadschikistan,ingesamt,Anzahl,W470,
2013,Alle Länder,Turkmenistan,ingesamt,Anzahl,W471,
2013,Alle Länder,Saudi-Arabien,ingesamt,Anzahl,W472,
2013,Alle Länder,Singapur,ingesamt,Anzahl,W474,
2013,Alle Länder,Usbekistan,ingesamt,Anzahl,W477,
2013,Alle Länder,Australien,ingesamt,Anzahl,W523,
2013,Alle Länder,Salomonen,ingesamt,Anzahl,W524,
2013,Alle Länder,Nördliche Marianen,ingesamt,Anzahl,W525,
2013,Alle Länder,Fidschi,ingesamt,Anzahl,W526,
2013,Alle Länder,Cookinseln,ingesamt,Anzahl,W527,
2013,Alle Länder,Kiribati,ingesamt,Anzahl,W530,
2013,Alle Länder,Nauru,ingesamt,Anzahl,W531,
2013,Alle Länder,Vanuatu,ingesamt,Anzahl,W532,
2013,Alle Länder,Niue,ingesamt,Anzahl,W533,
2013,Alle Länder,Neuseeland,ingesamt,Anzahl,W536,
2013,Alle Länder,Palau,ingesamt,Anzahl,W537,
2013,Alle Länder,Papua-Neuguinea,ingesamt,Anzahl,W538,
2013,Alle Länder,Tuvalu,ingesamt,Anzahl,W540,
2013,Alle Länder,Tonga,ingesamt,Anzahl,W541,
2013,Alle Länder,Samoa,ingesamt,Anzahl,W543,
2013,Alle Länder,Marshallinseln,ingesamt,Anzahl,W544,
2013,Alle Länder,Föderierte Staaten von Mikronesien,ingesamt,Anzahl,W545,
2013,Alle Länder,Übriges Ozeanien,ingesamt,Anzahl,W599,
2013,Alle Länder,Unbekanntes Ausland,ingesamt,Anzahl,W996,
2013,Alle Länder,Ohne Angabe,ingesamt,Anzahl,W999,
2013,Alle Länder,Andorra,männlich,Anzahl,W123,
2013,Alle Länder,Liechtenstein,männlich,Anzahl,W141,
2013,Alle Länder,San Marino,männlich,Anzahl,W156,
2013,Alle Länder,Vatikanstadt,männlich,Anzahl,W167,
2013,Alle Länder,Britisch abhängige Gebiete in Europa,männlich,Anzahl,W195,
2013,Alle Länder,Lesotho,männlich,Anzahl,W226,
2013,Alle Länder,Botsuana,männlich,Anzahl,W227,
2013,Alle Länder,Dschibuti,männlich,Anzahl,W230,
2013,Alle Länder,Simbabwe,männlich,Anzahl,W233,
2013,Alle Länder,Gabun,männlich,Anzahl,W236,
2013,Alle Länder,Mauretanien,männlich,Anzahl,W239,
2013,Alle Länder,Kap Verde,männlich,Anzahl,W242,
2013,Alle Länder,Komoren,männlich,Anzahl,W244,
2013,Alle Länder,Kongo,männlich,Anzahl,W245,
2013,Alle Länder,Libysch-Arabische Dschamahirija,männlich,Anzahl,W248,
2013,Alle Länder,Madagaskar,männlich,Anzahl,W249,
2013,Alle Länder,Mali,männlich,Anzahl,W251,
2013,Alle Länder,Mauritius,männlich,Anzahl,W253,
2013,Alle Länder,Mosambik,männlich,Anzahl,W254,
2013,Alle Länder,Niger,männlich,Anzahl,W255,
2013,Alle Länder,Malawi,männlich,Anzahl,W256,
2013,Alle Länder,Sambia,männlich,Anzahl,W257,
2013,Alle Länder,Guinea-Bissau,männlich,Anzahl,W259,
2013,Alle Länder,Guinea,männlich,Anzahl,W261,
2013,Alle Länder,Ruanda,männlich,Anzahl,W265,
2013,Alle Länder,Namibia,männlich,Anzahl,W267,
2013,Alle Länder,Sao Tome und Principe,männlich,Anzahl,W268,
2013,Alle Länder,Seychellen,männlich,Anzahl,W271,
2013,Alle Länder,Äquatorialguinea,männlich,Anzahl,W274,
2013,Alle Länder,Swasiland,männlich,Anzahl,W281,
2013,Alle Länder,"Tansania, Vereinigte Republik",männlich,Anzahl,W282,
2013,Alle Länder,Tschad,männlich,Anzahl,W284,
2013,Alle Länder,Uganda,männlich,Anzahl,W286,
2013,Alle Länder,Zentralafrikanische Republik,männlich,Anzahl,W289,
2013,Alle Länder,Burundi,männlich,Anzahl,W291,
2013,Alle Länder,Antigua und Barbuda,männlich,Anzahl,W320,
2013,Alle Länder,Barbados,männlich,Anzahl,W322,
2013,Alle Länder,Bahamas,männlich,Anzahl,W324,
2013,Alle Länder,Guyana,männlich,Anzahl,W328,
2013,Alle Länder,Belize,männlich,Anzahl,W330,
2013,Alle Länder,Dominica,männlich,Anzahl,W333,
2013,Alle Länder,Costa Rica,männlich,Anzahl,W334,
2013,Alle Länder,Ecuador,männlich,Anzahl,W336,
2013,Alle Länder,El Salvador,männlich,Anzahl,W337,
2013,Alle Länder,Grenada,männlich,Anzahl,W340,
2013,Alle Länder,Guatemala,männlich,Anzahl,W345,
2013,Alle Länder,Haiti,männlich,Anzahl,W346,
2013,Alle Länder,Honduras,männlich,Anzahl,W347,
2013,Alle Länder,Nicaragua,männlich,Anzahl,W354,
2013,Alle Länder,Jamaika,männlich,Anzahl,W355,
2013,Alle Länder,Panama,männlich,Anzahl,W357,
2013,Alle Länder,Paraguay,männlich,Anzahl,W359,
2013,Alle Länder,Suriname,männlich,Anzahl,W364,
2013,Alle Länder,Uruguay,männlich,Anzahl,W365,
2013,Alle Länder,St. Lucia,männlich,Anzahl,W366,
2013,Alle Länder,St. Vincent und die Grenadinen,männlich,Anzahl,W369,
2013,Alle Länder,St. Kitts und Nevis,männlich,Anzahl,W370,
2013,Alle Länder,Trinidad und Tobago,männlich,Anzahl,W371,
2013,Alle Länder,Hongkong,männlich,Anzahl,W411,
2013,Alle Länder,Jemen,männlich,Anzahl,W421,
2013,Alle Länder,Bahrain,männlich,Anzahl,W424,
2013,Alle Länder,Bhutan,männlich,Anzahl,W426,
2013,Alle Länder,Myanmar,männlich,Anzahl,W427,
2013,Alle Länder,Brunei Darussalam,männlich,Anzahl,W429,
2013,Alle Länder,"Korea, Demokratische Volksrepublik",männlich,Anzahl,W434,
2013,Alle Länder,"Jemen, Demokratische Volksrepublik",männlich,Anzahl,W443,
2013,Alle Länder,Kambodscha,männlich,Anzahl,W446,
2013,Alle Länder,Katar,männlich,Anzahl,W447,
2013,Alle Länder,Kuwait,männlich,Anzahl,W448,
2013,Alle Länder,"Laos, Dem. Volksrepublik",männlich,Anzahl,W449,
2013,Alle Länder,Kirgisistan,männlich,Anzahl,W450,
2013,Alle Länder,Malediven,männlich,Anzahl,W454,
2013,Alle Länder,Oman,männlich,Anzahl,W456,
2013,Alle Länder,Mongolei,männlich,Anzahl,W457,
2013,Alle Länder,Vereinigte Arabische Emirate,männlich,Anzahl,W469,
2013,Alle Länder,Tadschikistan,männlich,Anzahl,W470,
2013,Alle Länder,Turkmenistan,männlich,Anzahl,W471,
2013,Alle Länder,Saudi-Arabien,männlich,Anzahl,W472,
2013,Alle Länder,Singapur,männlich,Anzahl,W474,
2013,Alle Länder,Usbekistan,männlich,Anzahl,W477,
2013,Alle Länder,Australien,männlich,Anzahl,W523,
2013,Alle Länder,Salomonen,männlich,Anzahl,W524,
2013,Alle Länder,Nördliche Marianen,männlich,Anzahl,W525,
2013,Alle Länder,Fidschi,männlich,Anzahl,W526,
2013,Alle Länder,Cookinseln,männlich,Anzahl,W527,
2013,Alle Länder,Kiribati,männlich,Anzahl,W530,
2013,Alle Länder,Nauru,männlich,Anzahl,W531,
2013,Alle Länder,Vanuatu,männlich,Anzahl,W532,
2013,Alle Länder,Niue,männlich,Anzahl,W533,
2013,Alle Länder,Neuseeland,männlich,Anzahl,W536,
2013,Alle Länder,Palau,männlich,Anzahl,W537,
2013,Alle Länder,Papua-Neuguinea,männlich,Anzahl,W538,
2013,Alle Länder,Tuvalu,männlich,Anzahl,W540,
2013,Alle Länder,Tonga,männlich,Anzahl,W541,
2013,Alle Länder,Samoa,männlich,Anzahl,W543,
2013,Alle Länder,Marshallinseln,männlich,Anzahl,W544,
2013,Alle Länder,Föderierte Staaten von Mikronesien,männlich,Anzahl,W545,
2013,Alle Länder,Übriges Ozeanien,männlich,Anzahl,W599,
2013,Alle Länder,Unbekanntes Ausland,männlich,Anzahl,W996,
2013,Alle Länder,Ohne Angabe,männlich,Anzahl,W999,
2013,Alle Länder,Andorra,weiblich,Anzahl,W123,
2013,Alle Länder,Liechtenstein,weiblich,Anzahl,W141,
2013,Alle Länder,San Marino,weiblich,Anzahl,W156,
2013,Alle Länder,Vatikanstadt,weiblich,Anzahl,W167,
2013,Alle Länder,Britisch abhängige Gebiete in Europa,weiblich,Anzahl,W195,
2013,Alle Länder,Lesotho,weiblich,Anzahl,W226,
2013,Alle Länder,Botsuana,weiblich,Anzahl,W227,
2013,Alle Länder,Dschibuti,weiblich,Anzahl,W230,
2013,Alle Länder,Simbabwe,weiblich,Anzahl,W233,
2013,Alle Länder,Gabun,weiblich,Anzahl,W236,
